"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","Domain","Vocabulary","Ancestors"
"","36715857","721634009","Primary malignant neuroendocrine neoplasm of stomach","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","42536895","735920008","Primary malignant neuroepithelial neoplasm of ciliary body","Clinical Finding","Standard","01/31/2018","12/31/2099","0","0","Condition","SNOMED",""
"","42536894","735919002","Primary malignant neuroepithelial neoplasm of iris","Clinical Finding","Standard","01/31/2018","12/31/2099","0","0","Condition","SNOMED",""
"","42536896","735921007","Primary malignant neuroepithelial neoplasm of orbit","Clinical Finding","Standard","01/31/2018","12/31/2099","0","0","Condition","SNOMED",""
"","42536892","735916009","Primary malignant neuroepithelial neoplasm of retina","Clinical Finding","Standard","01/31/2018","12/31/2099","0","0","Condition","SNOMED",""
"","37110538","724806004","Primary malignant neuroepitheliomatous neoplasm of autonomic nervous system","Clinical Finding","Standard","07/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","42536528","735450006","Primary malignant neuroepitheliomatous neoplasm of nasal cavity","Clinical Finding","Standard","01/31/2018","12/31/2099","0","0","Condition","SNOMED",""
"","37110537","724805000","Primary malignant neuroepitheliomatous neoplasm of peripheral nerve","Clinical Finding","Standard","07/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","602071","686591000119102","Primary malignant pheochromocytoma of left adrenal gland","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602072","686601000119109","Primary malignant pheochromocytoma of right adrenal gland","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","36715783","721541009","Primary malignant sarcoma of skin","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","40481522","444910004","Primary mediastinal (thymic) large B-cell lymphoma","Clinical Finding","Standard","07/31/2010","12/31/2099","40","40","Condition","SNOMED",""
"","36716612","722677008","Primary mesothelioma overlapping lesion of retroperitoneum peritoneum and omentum","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","36716615","722681008","Primary mixed adenocarcinoma of endometrium","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","45768930","707468009","Primary mixed mucinous and non-mucinous bronchiolo-alveolar carcinoma of lung","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45768880","707404008","Primary mixed subtype adenocarcinoma of lung","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","36715890","721672004","Primary mucinous adenocarcinoma of appendix","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","36716614","722679006","Primary mucinous adenocarcinoma of endometrium","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","45768917","707452003","Primary mucinous adenocarcinoma of lung","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45768876","707400004","Primary mucinous adenocarcinoma of oropharynx","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","37116598","733361001","Primary mucinous adenocarcinoma of ovary","Clinical Finding","Standard","07/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","45768935","707473003","Primary mucinous adenocarcinoma of trachea","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45768932","707470000","Primary mucinous bronchiolo-alveolar carcinoma of lung","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","37116593","733356003","Primary mucinous carcinoma of digestive organ","Clinical Finding","Standard","07/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","36716619","722687007","Primary mucinous carcinoma of uterine adnexa","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","45769034","707595001","Primary mucinous cystadenocarcinoma of lung","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45768860","707383000","Primary mucinous cystadenocarcinoma of trachea","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","37116590","733352001","Primary mucinous cystic neoplasm with associated invasive carcinoma of biliary tract","Clinical Finding","Standard","07/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","37118669","733347006","Primary mucinous cystic neoplasm with associated invasive carcinoma of cystic duct","Clinical Finding","Standard","07/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","37116587","733349009","Primary mucinous cystic neoplasm with associated invasive carcinoma of distal bile duct","Clinical Finding","Standard","07/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","37116585","733346002","Primary mucinous cystic neoplasm with associated invasive carcinoma of perihilar bile duct","Clinical Finding","Standard","07/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","45768882","707406005","Primary mucoepidermoid carcinoma of hypopharynx","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","36716633","722714004","Primary mucoepidermoid carcinoma of lacrimal apparatus","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","45772939","707465007","Primary mucoepidermoid carcinoma of lung","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","605182","1010603001","Primary mucoepidermoid carcinoma of nasopharynx","Clinical Finding","Standard","01/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","45769031","707591005","Primary mucoepidermoid carcinoma of oropharynx","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45768857","707379000","Primary mucoepidermoid carcinoma of trachea","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45768927","707464006","Primary myoepithelial carcinoma of lung","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45769027","707586009","Primary myoepithelial carcinoma of oropharynx","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45768856","707378008","Primary myoepithelial carcinoma of trachea","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","36715812","721580001","Primary myosarcoma of omentum","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","36716856","723077004","Primary myosarcoma of uterus","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","36716855","723076008","Primary myxofibrosarcoma","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","36715862","721640002","Primary neuroendocrine carcinoma of body of stomach","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","36717178","721639004","Primary neuroendocrine carcinoma of cardia of stomach","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","36716617","722683006","Primary neuroendocrine carcinoma of cervix uteri","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","36717181","721697000","Primary neuroendocrine carcinoma of colon","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","36715866","721645007","Primary neuroendocrine carcinoma of duodenum","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","36715851","721625004","Primary neuroendocrine carcinoma of esophagus","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","36715864","721642005","Primary neuroendocrine carcinoma of overlapping lesion of stomach","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","36715863","721641003","Primary neuroendocrine carcinoma of pyloric antrum of stomach","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","36717182","721701002","Primary neuroendocrine carcinoma of rectum","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","36715889","721671006","Primary neuroendocrine carcinoma of small intestine","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","36715861","721638007","Primary neuroendocrine carcinoma of stomach","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","37396690","716588005","Primary non-gestational choriocarcinoma of ovary","Clinical Finding","Standard","07/31/2016","12/31/2099","0","0","Condition","SNOMED",""
"","607382","1153346006","Primary non-Hodgkin malignant lymphoma of uveal tract","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","607383","1153347002","Primary non-Hodgkin malignant lymphoma of vitreoretinal tract","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","45768931","707469001","Primary non-mucinous bronchiolo-alveolar carcinoma of lung","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","609080","16527641000119107","Primary non-small cell carcinoma of left lung","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","609075","16527441000119105","Primary non-small cell carcinoma of lower lobe of left lung","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","609078","16527561000119105","Primary non-small cell carcinoma of lower lobe of right lung","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","609076","16527481000119100","Primary non-small cell carcinoma of middle lobe of right lung","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","609079","16527601000119105","Primary non-small cell carcinoma of right lung","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","609077","16527521000119100","Primary non-small cell carcinoma of upper lobe of left lung","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","609081","16527721000119108","Primary non-small cell carcinoma of upper lobe of right lung","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602080","687331000119109","Primary oligodendroglioma of frontal lobe","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602081","687351000119103","Primary oligodendroglioma of parietal lobe","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602082","687361000119101","Primary oligodendroglioma of temporal lobe","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","42536723","735680008","Primary osteosarcoma","Clinical Finding","Standard","01/31/2018","12/31/2099","0","468","Condition","SNOMED",""
"","37109902","723849009","Primary osteosarcoma of articular cartilage of jaw","Clinical Finding","Standard","07/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","37109904","723851008","Primary osteosarcoma of articular cartilage of limb","Clinical Finding","Standard","07/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","3655363","860923004","Primary osteosarcoma of articular cartilage of lower limb","Clinical Finding","Standard","07/31/2020","12/31/2099","0","0","Condition","SNOMED",""
"","37118983","723852001","Primary osteosarcoma of articular cartilage of pelvis","Clinical Finding","Standard","07/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","37109901","723848001","Primary osteosarcoma of bone of jaw","Clinical Finding","Standard","07/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","602689","1081281000119102","Primary osteosarcoma of bone of left foot","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602690","1081291000119104","Primary osteosarcoma of bone of left hand","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","605462","1081301000119103","Primary osteosarcoma of bone of left lower limb","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602688","1081271000119100","Primary osteosarcoma of bone of left upper limb","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","37109903","723850009","Primary osteosarcoma of bone of limb","Clinical Finding","Standard","07/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","605465","1081331000119105","Primary osteosarcoma of bone of right foot","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","605466","1081341000119101","Primary osteosarcoma of bone of right hand","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","605467","1081351000119104","Primary osteosarcoma of bone of right lower limb","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","605464","1081321000119107","Primary osteosarcoma of bone of right upper limb","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","605463","1081311000119100","Primary osteosarcoma of left scapula","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602083","687401000119105","Primary osteosarcoma of mandible","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","4206830","440397000","Primary osteosarcoma of pelvis","Clinical Finding","Standard","01/31/2009","12/31/2099","0","0","Condition","SNOMED",""
"","605468","1081361000119102","Primary osteosarcoma of right scapula","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","609237","687421000119101","Primary osteosarcoma of vertebral column","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","45768872","707396004","Primary oxyphilic adenocarcinoma of oropharynx","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45768886","707411007","Primary papillary adenocarcinoma of lung","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","605208","1010633008","Primary papillary adenocarcinoma of nasopharynx","Clinical Finding","Standard","01/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","45768875","707399006","Primary papillary adenocarcinoma of oropharynx","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45768934","707472008","Primary papillary adenocarcinoma of trachea","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45768942","707482009","Primary papillary squamous cell carcinoma of hypopharynx","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45768897","707426009","Primary papillary squamous cell carcinoma of larynx","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45772938","707455001","Primary papillary squamous cell carcinoma of lung","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45769022","707581004","Primary papillary squamous cell carcinoma of oropharynx","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45768867","707391009","Primary papillary squamous cell carcinoma of trachea","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45768922","707458004","Primary pleomorphic carcinoma of lung","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45768874","707398003","Primary polymorphous low grade adenocarcinoma of oropharynx","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","37110332","724552002","Primary poorly differentiated carcinoma of thyroid gland","Clinical Finding","Standard","07/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","605508","10976711000119104","Primary primitive neuroectodermal neoplasm of central nervous system","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","45768923","707460002","Primary pseudosarcomatous carcinoma of lung","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","37397538","718200007","Primary pulmonary lymphoma","Clinical Finding","Standard","07/31/2016","12/31/2099","0","0","Condition","SNOMED",""
"","618675","763101411000119100","Primary renal cell carcinoma of left kidney","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","619340","894171571000119107","Primary renal cell carcinoma of right kidney","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602084","687771000119106","Primary rhabdomyosarcoma of abdomen","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602085","687801000119108","Primary rhabdomyosarcoma of buttock","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602086","687811000119106","Primary rhabdomyosarcoma of face","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602087","687821000119104","Primary rhabdomyosarcoma of head","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602088","687841000119105","Primary rhabdomyosarcoma of inguinal region","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","36716488","722512003","Primary rhabdomyosarcoma of intrathoracic organ","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","605469","1081631000119101","Primary rhabdomyosarcoma of left lower limb","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602693","1081611000119106","Primary rhabdomyosarcoma of left upper limb","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","36717485","721574009","Primary rhabdomyosarcoma of male genital organ","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","602089","687861000119109","Primary rhabdomyosarcoma of neck","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","36716485","722509001","Primary rhabdomyosarcoma of oral cavity","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","602090","687881000119100","Primary rhabdomyosarcoma of pelvis","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602091","687891000119102","Primary rhabdomyosarcoma of perineum","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","36716486","722510006","Primary rhabdomyosarcoma of pharynx","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","36716487","722511005","Primary rhabdomyosarcoma of respiratory organ","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","605471","1081671000119103","Primary rhabdomyosarcoma of right lower limb","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","605470","1081651000119107","Primary rhabdomyosarcoma of right upper limb","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","609238","687911000119100","Primary rhabdomyosarcoma of thorax","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","45771026","707593008","Primary salivary gland-type tumor of oropharynx","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45769058","707627009","Primary salivary gland type carcinoma of hypopharynx","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45768929","707467004","Primary salivary gland type carcinoma of lung","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45768858","707380002","Primary salivary gland type carcinoma of trachea","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","605199","1010624006","Primary salivary gland type neoplasm of nasopharynx","Clinical Finding","Standard","01/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602093","687961000119102","Primary sarcoma of axilla","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602094","687971000119108","Primary sarcoma of buttock","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602095","687991000119109","Primary sarcoma of head","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602096","688011000119102","Primary sarcoma of inguinal region","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","608938","15958021000119103","Primary sarcoma of left kidney","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","36712740","1081711000119104","Primary sarcoma of left lower limb","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","602097","688031000119107","Primary sarcoma of neck","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602098","688061000119104","Primary sarcoma of perineum","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","36716494","722519007","Primary sarcoma of peritoneum","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","36717542","722229001","Primary sarcoma of retroperitoneum","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","608939","15958101000119106","Primary sarcoma of right kidney","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","36712741","1081751000119103","Primary sarcoma of right lower limb","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","603312","16637101000119107","Primary sarcoma of small intestine","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602092","687941000119101","Primary sarcoma of soft tissues of abdomen","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","605473","1081701000119102","Primary sarcoma of soft tissues of left hip","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","605474","1081721000119106","Primary sarcoma of soft tissues of left shoulder","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","605472","1081691000119102","Primary sarcoma of soft tissues of left upper limb","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602694","1081741000119100","Primary sarcoma of soft tissues of right hip","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602158","1081761000119101","Primary sarcoma of soft tissues of right shoulder","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","605475","1081731000119109","Primary sarcoma of soft tissues of right upper limb","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602099","688081000119108","Primary sarcoma of thorax","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","4310135","424849005","Primary sarcoma of tongue","Clinical Finding","Standard","01/31/2007","12/31/2099","0","0","Condition","SNOMED",""
"","602100","688091000119106","Primary sarcoma of trunk","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","36712742","1081781000119105","Primary seminoma of left testis","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","36712743","1081811000119107","Primary seminoma of right testis","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","36717227","722680009","Primary serous adenocarcinoma of endometrium","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","36717579","722686003","Primary serous carcinoma of uterine adnexa","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","602309","10737641000119101","Primary serous papillary cystadenocarcinoma of left ovary","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602308","10737601000119103","Primary serous papillary cystadenocarcinoma of right ovary","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","45772933","707407001","Primary signet ring cell carcinoma of lung","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","4173353","276738009","Primary signet ring cell carcinoma of skin","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","45768855","707377003","Primary signet ring cell carcinoma of trachea","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","36716616","722682001","Primary small cell carcinoma of endometrium","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","608926","15955941000119102","Primary small cell carcinoma of left lung","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602160","1081851000119108","Primary small cell carcinoma of left main bronchus","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602159","1081841000119106","Primary small cell carcinoma of lower lobe of left lung","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","605476","1081891000119103","Primary small cell carcinoma of lower lobe of right lung","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602695","1081911000119101","Primary small cell carcinoma of middle lobe of right lung","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","608925","15955901000119104","Primary small cell carcinoma of right lung","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","605477","1081901000119104","Primary small cell carcinoma of right main bronchus","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602161","1081861000119105","Primary small cell carcinoma of upper lobe of left lung","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602696","1081921000119108","Primary small cell carcinoma of upper lobe of right lung","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","37395648","67811000119102","Primary small cell malignant neoplasm of lung, TNM stage 1","Clinical Finding","Standard","07/31/2016","12/31/2099","0","0","Condition","SNOMED",""
"","37395649","67821000119109","Primary small cell malignant neoplasm of lung, TNM stage 2","Clinical Finding","Standard","07/31/2016","12/31/2099","0","0","Condition","SNOMED",""
"","37395650","67831000119107","Primary small cell malignant neoplasm of lung, TNM stage 3","Clinical Finding","Standard","07/31/2016","12/31/2099","0","0","Condition","SNOMED",""
"","37395651","67841000119103","Primary small cell malignant neoplasm of lung, TNM stage 4","Clinical Finding","Standard","07/31/2016","12/31/2099","0","0","Condition","SNOMED",""
"","4234784","440525003","Primary small cell neoplasm of thymus","Clinical Finding","Standard","01/31/2009","12/31/2099","0","0","Condition","SNOMED",""
"","45768883","707408006","Primary small cell non-keratinizing squamous cell carcinoma of lung","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45768885","707410008","Primary solid carcinoma of lung","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45768861","707384006","Primary solid carcinoma of trachea","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","36717587","722832009","Primary solid papillary carcinoma with invasion of breast","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","45768921","707457009","Primary spindle cell carcinoma of lung","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45768870","707394001","Primary spindle cell carcinoma of trachea","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","765651","91141000119100","Primary spindle cell carcinoma of urinary bladder","Clinical Finding","Standard","03/01/2016","12/31/2099","0","0","Condition","SNOMED",""
"","45768948","707489000","Primary spindle cell squamous cell carcinoma of hypopharynx","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45768894","707422006","Primary spindle cell squamous cell carcinoma of larynx","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45769023","707582006","Primary spindle cell squamous cell carcinoma of oropharynx","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45768953","707495004","Primary squamous cell adenoid carcinoma of trachea","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","45768836","707353009","Primary squamous cell carcinoma of accessory sinus","Clinical Finding","Standard","01/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","36716511","722542000","Primary squamous cell carcinoma of anal canal","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","602104","688671000119103","Primary squamous cell carcinoma of anterior floor of mouth","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
